train-AUCPR,val-AUCPR,train-AUROC,val-AUROC
0.998844,0.745476,0.999927,0.963082
0.998849,0.745734,0.999927,0.963086
0.998852,0.746259,0.999927,0.963206
0.998868,0.746381,0.999928,0.963216
0.998888,0.746622,0.99993,0.963261
0.998894,0.746694,0.99993,0.963243
0.998904,0.746146,0.999931,0.963191
0.998908,0.746446,0.999931,0.963241
0.998912,0.746492,0.999931,0.963236
0.998933,0.746335,0.999932,0.963175
0.998933,0.746262,0.999933,0.963145
0.998945,0.746707,0.999933,0.963238
0.998953,0.746885,0.999934,0.963223
0.998971,0.747054,0.999935,0.963294
0.998985,0.747104,0.999936,0.963301
0.998997,0.747328,0.999937,0.963332
0.999016,0.747751,0.999938,0.963424
0.999029,0.747754,0.999939,0.96347
0.999039,0.74778,0.999939,0.963479
0.999047,0.747617,0.99994,0.963453
0.999048,0.747436,0.99994,0.963405
0.99905,0.747589,0.99994,0.963452
0.999051,0.747595,0.99994,0.963433
0.999051,0.74774,0.99994,0.963457
0.99906,0.747666,0.999941,0.963413
0.999067,0.747758,0.999941,0.963401
0.999079,0.747487,0.999942,0.963339
0.999081,0.747454,0.999943,0.963311
0.999089,0.747395,0.999943,0.963392
0.999101,0.747954,0.999944,0.963489
0.999115,0.748046,0.999945,0.963515
0.999117,0.74816,0.999945,0.963523
0.99913,0.748304,0.999946,0.963571
0.999138,0.74862,0.999946,0.963687
0.99914,0.748687,0.999946,0.963674
0.999149,0.74867,0.999947,0.963682
0.999152,0.748766,0.999947,0.963679
0.999152,0.748636,0.999947,0.963652
0.999154,0.748578,0.999947,0.963642
0.999158,0.748173,0.999947,0.963608
0.999156,0.748426,0.999947,0.963619
0.99917,0.748769,0.999948,0.963601
0.999176,0.749024,0.999949,0.963621
0.99918,0.748866,0.999949,0.963622
0.999205,0.748885,0.999951,0.963599
0.999212,0.748881,0.999951,0.963627
0.999218,0.74887,0.999951,0.96362
0.999229,0.7487,0.999952,0.963602
0.99925,0.748803,0.999953,0.963596
0.999264,0.748654,0.999954,0.963575
0.999265,0.748752,0.999954,0.963605
0.99927,0.748796,0.999955,0.963614
0.999275,0.749274,0.999955,0.963707
0.999274,0.749255,0.999955,0.963744
0.999279,0.749526,0.999955,0.963753
0.999285,0.749453,0.999956,0.963712
0.999288,0.749558,0.999956,0.963722
0.999295,0.749519,0.999956,0.963739
0.999297,0.749678,0.999957,0.963723
0.999316,0.749971,0.999958,0.963731
0.999316,0.749785,0.999958,0.963718
0.99932,0.750012,0.999958,0.963821
0.999327,0.750215,0.999958,0.963859
0.999332,0.750207,0.999958,0.963871
0.999334,0.750337,0.999959,0.963853
0.999335,0.750422,0.999959,0.963859
0.999347,0.750425,0.999959,0.963851
0.999351,0.750455,0.99996,0.963813
0.999355,0.750503,0.99996,0.963867
0.999355,0.750644,0.99996,0.963884
0.999362,0.750738,0.99996,0.963874
0.999363,0.750715,0.99996,0.963903
0.999366,0.750656,0.99996,0.963878
0.999378,0.750697,0.999961,0.963923
0.999382,0.750667,0.999962,0.963869
0.999392,0.750596,0.999962,0.963879
0.999398,0.751031,0.999963,0.963942
0.999406,0.751269,0.999963,0.963916
0.999409,0.751614,0.999964,0.96399
0.999411,0.751608,0.999964,0.964003
0.999415,0.751698,0.999964,0.964028
0.999425,0.751879,0.999964,0.964049
0.999425,0.751954,0.999964,0.964075
0.999435,0.75202,0.999965,0.964125
0.999436,0.751772,0.999965,0.964077
0.999451,0.75209,0.999966,0.964137
0.999451,0.751993,0.999966,0.964079
0.999454,0.751836,0.999966,0.964093
0.999457,0.752027,0.999967,0.964092
0.999461,0.751939,0.999967,0.964088
0.999468,0.751859,0.999967,0.964064
0.999475,0.752131,0.999968,0.964136
0.99948,0.752501,0.999968,0.964221
0.99948,0.752533,0.999968,0.964251
0.999484,0.752634,0.999968,0.964233
0.999489,0.752794,0.999968,0.964296
0.999494,0.752657,0.999969,0.964283
0.999495,0.752528,0.999969,0.964271
0.999501,0.752304,0.999969,0.964219
0.999501,0.752425,0.999969,0.964229
0.999502,0.752139,0.999969,0.964212
0.999503,0.752531,0.999969,0.964202
0.999503,0.752702,0.999969,0.964229
0.999505,0.752632,0.99997,0.964195
0.999506,0.752698,0.99997,0.964191
0.999513,0.752867,0.99997,0.964244
0.999518,0.753087,0.99997,0.964258
0.99952,0.753393,0.999971,0.964307
0.999522,0.753552,0.999971,0.964344
0.99953,0.753943,0.999971,0.964383
0.999533,0.753958,0.999972,0.964393
0.999537,0.754021,0.999972,0.964392
0.999546,0.754149,0.999972,0.964396
0.999553,0.753974,0.999973,0.964372
0.999555,0.753856,0.999973,0.964382
0.999567,0.754148,0.999974,0.96444
0.999575,0.754684,0.999974,0.964496
0.999575,0.754577,0.999974,0.964509
0.999579,0.754768,0.999974,0.964518
0.999582,0.754766,0.999974,0.964508
0.999583,0.754902,0.999974,0.964559
0.999584,0.75491,0.999975,0.964561
0.999585,0.754993,0.999975,0.964573
0.999586,0.754743,0.999975,0.964549
0.999594,0.755059,0.999975,0.964589
0.999595,0.755058,0.999975,0.964596
0.999601,0.75507,0.999976,0.964493
0.9996,0.755101,0.999976,0.964519
0.999604,0.754927,0.999976,0.964486
0.999606,0.754933,0.999976,0.964452
0.999615,0.755063,0.999976,0.964469
0.999613,0.755123,0.999976,0.964501
0.999614,0.755151,0.999976,0.964502
0.999611,0.755528,0.999976,0.964548
0.999612,0.755544,0.999976,0.964578
0.999612,0.755571,0.999976,0.964597
0.999615,0.755632,0.999977,0.964589
0.999626,0.755491,0.999977,0.964584
0.999624,0.75534,0.999977,0.964551
0.999624,0.755368,0.999977,0.964549
0.999619,0.755343,0.999977,0.964542
0.99962,0.755405,0.999977,0.964562
0.999624,0.75543,0.999977,0.964572
0.999623,0.755729,0.999977,0.964572
0.999625,0.755792,0.999977,0.964571
0.999611,0.755918,0.999977,0.964572
0.999613,0.755943,0.999977,0.964578
0.999618,0.755909,0.999977,0.964451
0.999623,0.755713,0.999977,0.964502
0.999624,0.755583,0.999977,0.964503
0.999627,0.755711,0.999977,0.964476
0.999628,0.755469,0.999978,0.964538
0.999635,0.755147,0.999978,0.964527
0.999636,0.755147,0.999978,0.964532
0.999636,0.754986,0.999978,0.964564
0.999638,0.755131,0.999978,0.964555
0.999642,0.755028,0.999978,0.964573
0.999643,0.755029,0.999978,0.964583
0.999645,0.755147,0.999978,0.964646
0.999645,0.755106,0.999978,0.964623
0.999649,0.75539,0.999979,0.964598
0.999649,0.755558,0.999979,0.964605
0.999654,0.755718,0.999979,0.964627
0.999663,0.755913,0.999979,0.96461
0.999663,0.756105,0.999979,0.964606
0.999665,0.756034,0.999979,0.964577
0.999666,0.756076,0.999979,0.964624
0.999668,0.756065,0.99998,0.96466
0.999678,0.756144,0.99998,0.964644
0.999682,0.756002,0.99998,0.964537
0.999695,0.755793,0.999981,0.964526
0.999697,0.756145,0.999981,0.96458
0.999699,0.75612,0.999982,0.964576
0.999701,0.755961,0.999982,0.964505
0.999706,0.755741,0.999982,0.964468
0.999719,0.755656,0.999983,0.964483
0.999723,0.755637,0.999983,0.964428
0.999729,0.756133,0.999983,0.964474
0.99973,0.756112,0.999983,0.964468
0.999731,0.756469,0.999984,0.964488
0.999732,0.756507,0.999984,0.964482
0.99974,0.756364,0.999984,0.964407
0.99974,0.75625,0.999984,0.964407
0.999741,0.756256,0.999984,0.964347
0.999741,0.756342,0.999984,0.964357
0.999742,0.756209,0.999984,0.964331
0.999738,0.756022,0.999984,0.964323
0.999744,0.755815,0.999984,0.964315
0.999744,0.756213,0.999984,0.96436
0.999746,0.75608,0.999985,0.964338
0.999747,0.75617,0.999985,0.9643
0.999749,0.756204,0.999985,0.964279
0.999753,0.756413,0.999985,0.964283
0.999752,0.756489,0.999985,0.964305
0.999753,0.756392,0.999985,0.964329
0.999754,0.756642,0.999985,0.964356
0.999753,0.756903,0.999985,0.964431
0.999756,0.757139,0.999985,0.964476
0.999758,0.757191,0.999985,0.964486
0.999759,0.757345,0.999985,0.964515
0.999762,0.757549,0.999986,0.964465
0.999761,0.757511,0.999986,0.964455
0.999764,0.75746,0.999986,0.964442
0.999767,0.757614,0.999986,0.964495
0.999769,0.757714,0.999986,0.964531
0.999772,0.7579,0.999986,0.964542
0.999772,0.757909,0.999986,0.964547
0.999775,0.758087,0.999986,0.964603
0.999777,0.758494,0.999987,0.964572
0.99978,0.758794,0.999987,0.964619
0.99978,0.75861,0.999987,0.964647
0.99978,0.758532,0.999987,0.964645
0.999783,0.758579,0.999987,0.964636
0.999787,0.758581,0.999987,0.964624
0.999785,0.758685,0.999987,0.964601
0.999783,0.758649,0.999987,0.96458
0.999784,0.75898,0.999987,0.964626
0.999786,0.758949,0.999987,0.964644
0.999785,0.758986,0.999987,0.964606
0.999788,0.759121,0.999987,0.964642
0.999796,0.75934,0.999988,0.96469
0.999798,0.759458,0.999988,0.964721
0.999801,0.759636,0.999988,0.964741
0.999804,0.759627,0.999988,0.96473
0.999805,0.759698,0.999988,0.96472
0.999808,0.759662,0.999989,0.964745
0.999809,0.759787,0.999989,0.964766
0.999805,0.759822,0.999988,0.964808
0.999806,0.759638,0.999988,0.964806
0.999811,0.759901,0.999989,0.964869
0.999814,0.760183,0.999989,0.964911
0.999815,0.760153,0.999989,0.964943
0.999815,0.760179,0.999989,0.964915
0.999817,0.760153,0.999989,0.964936
0.999826,0.75999,0.99999,0.964906
0.999829,0.759963,0.99999,0.964866
0.999829,0.760072,0.99999,0.964875
0.99983,0.759997,0.99999,0.964854
0.999831,0.760158,0.99999,0.964861
0.999832,0.760171,0.99999,0.964845
0.999832,0.760064,0.99999,0.964847
0.999838,0.760208,0.99999,0.964828
0.999839,0.760326,0.99999,0.964847
0.999839,0.760289,0.99999,0.964864
0.999839,0.760009,0.99999,0.964826
0.999841,0.759875,0.99999,0.964827
0.999841,0.760049,0.99999,0.96483
0.999845,0.759978,0.999991,0.964863
0.999846,0.759743,0.999991,0.964807
0.999849,0.759995,0.999991,0.964834
0.999849,0.760087,0.999991,0.964868
0.99985,0.759874,0.999991,0.96484
0.999851,0.759917,0.999991,0.964842
0.999851,0.759831,0.999991,0.964831
0.999851,0.759834,0.999991,0.964802
0.999855,0.7598,0.999991,0.964778
0.999853,0.759652,0.999991,0.964773
0.999853,0.759854,0.999991,0.964822
0.999855,0.75997,0.999991,0.964867
0.999854,0.76013,0.999991,0.964883
0.999854,0.760002,0.999991,0.964878
0.999855,0.760026,0.999991,0.964889
0.999851,0.760108,0.999991,0.964854
0.999852,0.760082,0.999991,0.96483
0.999852,0.760146,0.999991,0.964857
0.999852,0.760018,0.999991,0.964787
0.999856,0.759973,0.999992,0.96477
0.999863,0.760269,0.999992,0.964812
0.999864,0.760542,0.999992,0.964854
0.999864,0.760593,0.999992,0.964922
0.999866,0.760718,0.999992,0.964932
0.999866,0.760591,0.999992,0.964928
0.999866,0.760327,0.999992,0.96494
0.999868,0.760518,0.999992,0.965012
0.999868,0.760506,0.999992,0.964999
0.999868,0.760722,0.999992,0.965005
0.999869,0.760655,0.999992,0.96503
0.999874,0.760585,0.999992,0.965073
0.999875,0.760585,0.999992,0.965055
0.999875,0.760705,0.999993,0.965058
0.999875,0.760683,0.999992,0.965065
0.999876,0.760525,0.999993,0.965066
0.999877,0.760529,0.999993,0.965041
0.999877,0.760312,0.999993,0.965026
0.999879,0.760501,0.999993,0.96504
0.999879,0.760376,0.999993,0.96506
0.999879,0.760251,0.999993,0.964988
0.999874,0.76016,0.999993,0.964973
0.999874,0.760344,0.999993,0.965009
0.999874,0.760527,0.999993,0.965019
0.999875,0.760996,0.999993,0.965041
0.999873,0.761079,0.999992,0.965036
0.999874,0.760767,0.999993,0.964989
0.999877,0.760797,0.999993,0.964986
0.999877,0.760856,0.999993,0.964972
0.999879,0.76128,0.999993,0.964999
0.99988,0.761252,0.999993,0.96496
0.99988,0.761252,0.999993,0.964977
0.99988,0.761258,0.999993,0.964998
0.99988,0.761289,0.999993,0.965016
0.999882,0.761335,0.999993,0.964982
0.999882,0.761411,0.999993,0.96501
0.999883,0.761658,0.999993,0.965028
0.999884,0.761718,0.999993,0.96503
0.999885,0.761651,0.999993,0.96494
0.999886,0.761842,0.999993,0.964994
0.99989,0.761758,0.999994,0.964978
0.999891,0.762019,0.999994,0.965053
0.999892,0.762117,0.999994,0.965068
0.999893,0.762113,0.999994,0.965082
0.999893,0.762065,0.999994,0.965074
0.999894,0.762007,0.999994,0.965037
0.999894,0.762078,0.999994,0.965052
0.999894,0.762156,0.999994,0.965071
0.999897,0.762076,0.999994,0.965057
0.999895,0.762185,0.999994,0.965083
0.999896,0.762223,0.999994,0.965108
0.999896,0.762385,0.999994,0.965113
0.999897,0.762355,0.999994,0.965123
0.999903,0.762415,0.999994,0.965149
0.999904,0.762404,0.999994,0.965138
0.999904,0.762206,0.999994,0.965088
0.999905,0.761938,0.999994,0.965042
0.999905,0.761866,0.999994,0.964989
0.999906,0.761755,0.999994,0.964967
0.999906,0.761876,0.999994,0.964964
0.999907,0.762072,0.999994,0.964995
0.999908,0.762055,0.999994,0.964986
0.999909,0.762113,0.999994,0.964982
0.999909,0.762168,0.999995,0.965039
0.99991,0.762218,0.999995,0.96504
0.99991,0.762286,0.999995,0.965029
0.999911,0.762365,0.999995,0.965052
0.999911,0.762326,0.999995,0.96504
0.999912,0.7623,0.999995,0.96502
0.999911,0.762284,0.999995,0.965005
0.999912,0.762352,0.999995,0.965008
0.999913,0.762397,0.999995,0.965029
0.999915,0.762557,0.999995,0.965031
0.999915,0.762638,0.999995,0.965012
0.999916,0.762708,0.999995,0.9651
0.999916,0.762776,0.999995,0.965112
0.999918,0.762736,0.999995,0.965092
0.999918,0.762834,0.999995,0.965048
0.999917,0.762792,0.999995,0.965071
0.999917,0.7628,0.999995,0.965083
0.999917,0.762798,0.999995,0.965065
0.999918,0.762623,0.999995,0.96502
0.999917,0.762644,0.999995,0.965025
0.999917,0.762621,0.999995,0.965041
0.999918,0.76234,0.999995,0.964934
0.999918,0.762486,0.999995,0.964961
0.999919,0.762702,0.999995,0.965
0.999919,0.762791,0.999995,0.964998
0.999919,0.762782,0.999995,0.964993
0.99992,0.762817,0.999995,0.964999
0.999919,0.762842,0.999995,0.965015
0.999919,0.762882,0.999995,0.96505
0.999919,0.762915,0.999995,0.965059
0.999918,0.763073,0.999995,0.965073
0.999919,0.763168,0.999995,0.965097
0.999919,0.763262,0.999995,0.965117
0.999919,0.763328,0.999995,0.965131
0.999926,0.763325,0.999995,0.965135
0.999924,0.763274,0.999995,0.96511
0.999924,0.7631,0.999995,0.965073
0.999924,0.763034,0.999995,0.965131
0.999926,0.763129,0.999995,0.965118
0.999926,0.762847,0.999995,0.965097
0.999927,0.762957,0.999995,0.965087
0.999927,0.762947,0.999995,0.965086
0.999927,0.763078,0.999995,0.965101
0.999929,0.762968,0.999996,0.96507
0.999929,0.763016,0.999996,0.965093
0.999928,0.76312,0.999996,0.965107
0.999929,0.76322,0.999996,0.965093
0.99993,0.763162,0.999996,0.965088
0.999931,0.76327,0.999996,0.965143
0.999931,0.763423,0.999996,0.965169
0.999931,0.763325,0.999996,0.965133
0.999932,0.763197,0.999996,0.96511
0.999933,0.763169,0.999996,0.965113
0.999936,0.762943,0.999996,0.965079
0.999938,0.762932,0.999996,0.965099
0.999937,0.762985,0.999996,0.965141
0.999938,0.763127,0.999996,0.965172
0.999938,0.763253,0.999996,0.965184
0.999938,0.763287,0.999996,0.965186
0.999938,0.763304,0.999996,0.965199
0.99994,0.763482,0.999996,0.965217
0.99994,0.763439,0.999996,0.965207
0.99994,0.763487,0.999996,0.965195
0.99994,0.763513,0.999996,0.965178
0.99994,0.763616,0.999996,0.965172
0.999941,0.763963,0.999996,0.965221
0.999941,0.764018,0.999996,0.965238
0.99994,0.763943,0.999996,0.965227
0.99994,0.763907,0.999996,0.965212
0.999941,0.763897,0.999996,0.965211
0.999941,0.763959,0.999996,0.965193
0.999941,0.763791,0.999996,0.965185
0.999939,0.763945,0.999996,0.965218
0.999935,0.763942,0.999996,0.965208
0.99994,0.763781,0.999996,0.965194
0.99994,0.76369,0.999996,0.965139
0.999941,0.763982,0.999996,0.96523
0.999941,0.764065,0.999996,0.96518
0.999941,0.764099,0.999996,0.965178
0.99994,0.76431,0.999996,0.965135
0.999941,0.764314,0.999996,0.965156
0.999941,0.764348,0.999996,0.965151
0.999941,0.764346,0.999996,0.9651
0.999941,0.764276,0.999996,0.965054
0.999942,0.764378,0.999996,0.965093
0.999942,0.76451,0.999996,0.965103
0.999942,0.764719,0.999996,0.965183
0.999943,0.764592,0.999996,0.965218
0.999943,0.764672,0.999996,0.965234
0.999944,0.764491,0.999996,0.965219
0.999942,0.764235,0.999996,0.965208
0.999943,0.76408,0.999996,0.965216
0.999942,0.764369,0.999996,0.965206
0.999945,0.764382,0.999996,0.965188
0.999945,0.764453,0.999996,0.965184
0.999945,0.76441,0.999996,0.965165
0.999945,0.764623,0.999996,0.965174
0.999946,0.764837,0.999997,0.965212
0.999945,0.76503,0.999996,0.96522
0.999947,0.765159,0.999997,0.965247
0.999947,0.76528,0.999997,0.965282
0.999947,0.765263,0.999997,0.965265
0.999948,0.765463,0.999997,0.965296
0.999948,0.765782,0.999997,0.965313
0.999949,0.765575,0.999997,0.965267
0.999949,0.765618,0.999997,0.965255
0.99995,0.765741,0.999997,0.965286
0.999953,0.765931,0.999997,0.965316
0.999953,0.766104,0.999997,0.965369
0.999953,0.766112,0.999997,0.965394
0.999953,0.766192,0.999997,0.965446
0.999955,0.766121,0.999997,0.96545
0.999955,0.76614,0.999997,0.965389
0.999956,0.766156,0.999997,0.96542
0.999956,0.766084,0.999997,0.965402
0.999957,0.766303,0.999997,0.965386
0.999957,0.766413,0.999997,0.965372
0.999958,0.766389,0.999997,0.965341
0.999958,0.766548,0.999997,0.965371
0.999959,0.766625,0.999997,0.965385
0.999958,0.766719,0.999997,0.965363
0.999959,0.767006,0.999997,0.965379
0.999956,0.766881,0.999997,0.965341
0.999957,0.766966,0.999997,0.965336
0.999957,0.766953,0.999997,0.965328
0.999957,0.766972,0.999997,0.965329
0.999957,0.76683,0.999997,0.965282
0.999957,0.766747,0.999997,0.965289
0.999957,0.766755,0.999997,0.965299
0.999957,0.766832,0.999997,0.965277
0.999957,0.766831,0.999997,0.965245
0.999957,0.767011,0.999997,0.965281
0.999957,0.767166,0.999997,0.965288
0.999957,0.767161,0.999997,0.9653
0.999958,0.767127,0.999997,0.965317
0.999958,0.767279,0.999997,0.965345
0.999958,0.767264,0.999997,0.965328
0.999958,0.767099,0.999997,0.965371
0.999958,0.767258,0.999997,0.965395
0.999958,0.767306,0.999997,0.965404
0.999959,0.767213,0.999997,0.96539
0.999959,0.76749,0.999997,0.965405
0.999959,0.767435,0.999997,0.965371
0.999961,0.767576,0.999997,0.965356
0.999961,0.767681,0.999997,0.965343
0.999962,0.7675,0.999998,0.965271
0.999962,0.767477,0.999997,0.965292
0.999962,0.76754,0.999998,0.965309
0.999962,0.767678,0.999998,0.965319
0.999962,0.767732,0.999998,0.965303
0.999964,0.767853,0.999998,0.965284
0.999965,0.767631,0.999998,0.965192
0.999966,0.768038,0.999998,0.965201
0.999966,0.767848,0.999998,0.96518
0.999966,0.767962,0.999998,0.965173
0.999967,0.767868,0.999998,0.965183
0.999967,0.76795,0.999998,0.965207
0.999971,0.768028,0.999998,0.96523
0.999971,0.767946,0.999998,0.965221
0.999971,0.768101,0.999998,0.965232
0.999973,0.768213,0.999998,0.965222
0.999973,0.768192,0.999998,0.965197
0.999973,0.767987,0.999998,0.965154
0.999974,0.768116,0.999998,0.965224
0.999975,0.768106,0.999998,0.965208
0.999975,0.768115,0.999998,0.965219
0.999975,0.768104,0.999998,0.965216
0.999976,0.768295,0.999998,0.965283
0.999977,0.768188,0.999998,0.965302
0.999979,0.768515,0.999999,0.965326
0.99998,0.768726,0.999999,0.965346
0.99998,0.768585,0.999999,0.965327
0.99998,0.768493,0.999999,0.965313
0.99998,0.768551,0.999999,0.965312
0.99998,0.768619,0.999999,0.965324
0.99998,0.768583,0.999999,0.965303
0.99998,0.76839,0.999999,0.965276
0.99998,0.76862,0.999999,0.965302
0.99998,0.768648,0.999999,0.965308
0.999979,0.768565,0.999999,0.965295
0.99998,0.768744,0.999999,0.965343
0.99998,0.768523,0.999999,0.96532
0.99998,0.768571,0.999999,0.965306
0.999979,0.768786,0.999999,0.965308
0.999979,0.768908,0.999999,0.965326
0.99998,0.768872,0.999999,0.96533
0.99998,0.768965,0.999999,0.965349
0.99998,0.769207,0.999999,0.965338
0.99998,0.769254,0.999999,0.96527
0.999981,0.769273,0.999999,0.965274
0.999981,0.769499,0.999999,0.965338
0.999981,0.769601,0.999999,0.96537
0.999981,0.769501,0.999999,0.965369
0.999981,0.769379,0.999999,0.965386
0.999981,0.769611,0.999999,0.965372
0.999981,0.769665,0.999999,0.965374
0.999982,0.769432,0.999999,0.965355
0.999982,0.769257,0.999999,0.965332
0.999983,0.769373,0.999999,0.965346
0.999983,0.769373,0.999999,0.965344
0.999983,0.769429,0.999999,0.965333
0.999985,0.769462,0.999999,0.965359
0.999985,0.769592,0.999999,0.965401
0.999986,0.769674,0.999999,0.965438
0.999986,0.769911,0.999999,0.965416
0.999986,0.769986,0.999999,0.96542
0.999986,0.770051,0.999999,0.965412
0.999986,0.770064,0.999999,0.96545
0.999986,0.770128,0.999999,0.965457
0.999986,0.770217,0.999999,0.965472
0.999986,0.769977,0.999999,0.965433
0.999986,0.769904,0.999999,0.965399
0.999985,0.769908,0.999999,0.965411
0.999985,0.770017,0.999999,0.965395
0.999986,0.770032,0.999999,0.965388
0.999986,0.77013,0.999999,0.965403
0.999986,0.770053,0.999999,0.965367
0.999986,0.770034,0.999999,0.965359
0.999986,0.770321,0.999999,0.965399
0.999986,0.770141,0.999999,0.965376
0.999987,0.770125,0.999999,0.96535
0.999987,0.770059,0.999999,0.96534
0.999988,0.769959,0.999999,0.965346
0.999988,0.770028,0.999999,0.965333
0.99999,0.770134,0.999999,0.965335
0.99999,0.770105,0.999999,0.96533
0.99999,0.770423,0.999999,0.965374
0.99999,0.770458,0.999999,0.965377
0.99999,0.77056,0.999999,0.965414
0.99999,0.770281,0.999999,0.965351
0.99999,0.770202,0.999999,0.965313
0.99999,0.770066,0.999999,0.965308
0.99999,0.770143,0.999999,0.965296
0.99999,0.770219,0.999999,0.965319
0.99999,0.770359,0.999999,0.965305
0.99999,0.770438,0.999999,0.965327
0.99999,0.770242,0.999999,0.965274
0.99999,0.770187,0.999999,0.965302
0.99999,0.770137,0.999999,0.965312
0.999992,0.770187,0.999999,0.965334
0.999992,0.7702,0.999999,0.965334
0.999992,0.770233,0.999999,0.965328
0.999992,0.77019,0.999999,0.965321
0.999992,0.77031,0.999999,0.965319
0.999992,0.770412,0.999999,0.965375
0.999992,0.770574,0.999999,0.965401
0.999992,0.770506,0.999999,0.965391
0.999992,0.770575,1.0,0.965387
0.999993,0.770758,0.999999,0.96544
0.999993,0.770669,1.0,0.965401
0.999993,0.770796,1.0,0.965409
0.999993,0.770846,1.0,0.96541
0.999993,0.770804,1.0,0.965398
0.999993,0.770688,1.0,0.965382
0.999994,0.770819,1.0,0.965363
0.999994,0.770712,1.0,0.965323
0.999994,0.770744,1.0,0.965349
0.999994,0.770693,1.0,0.965338
0.999995,0.770761,1.0,0.965354
0.999995,0.770856,1.0,0.965342
0.999995,0.771043,1.0,0.965347
0.999995,0.770956,1.0,0.965322
0.999995,0.770955,1.0,0.965317
0.999995,0.770819,1.0,0.96528
0.999995,0.770866,1.0,0.965275
0.999995,0.770855,1.0,0.965246
0.999995,0.771009,1.0,0.965272
0.999995,0.771104,1.0,0.965269
0.999995,0.771219,1.0,0.965331
0.999995,0.771388,1.0,0.965376
0.999996,0.771152,1.0,0.965332
0.999996,0.771251,1.0,0.965327
0.999996,0.771296,1.0,0.965375
0.999996,0.771155,1.0,0.965392
0.999996,0.771177,1.0,0.965333
0.999996,0.771165,1.0,0.965311
0.999997,0.771077,1.0,0.965284
0.999997,0.770979,1.0,0.965298
0.999997,0.771135,1.0,0.965317
0.999997,0.7711,1.0,0.965329
0.999997,0.771319,1.0,0.965427
0.999997,0.771558,1.0,0.965508
0.999997,0.771667,1.0,0.965529
0.999997,0.771737,1.0,0.965504
0.999997,0.771739,1.0,0.965502
0.999997,0.771778,1.0,0.965535
0.999997,0.772069,1.0,0.965559
0.999997,0.772044,1.0,0.965583
0.999997,0.772173,1.0,0.965613
0.999997,0.772165,1.0,0.965612
0.999997,0.772195,1.0,0.965604
0.999997,0.772309,1.0,0.965617
0.999997,0.772329,1.0,0.965618
0.999997,0.772351,1.0,0.965597
0.999997,0.772435,1.0,0.965593
0.999997,0.772454,1.0,0.965583
0.999997,0.772592,1.0,0.965583
0.999997,0.772712,1.0,0.965602
0.999997,0.772653,1.0,0.965569
0.999998,0.772568,1.0,0.96555
0.999998,0.772523,1.0,0.965527
0.999998,0.772695,1.0,0.965537
0.999998,0.772851,1.0,0.965541
0.999997,0.772995,1.0,0.965544
0.999998,0.772961,1.0,0.965527
0.999997,0.773029,1.0,0.965583
0.999997,0.77289,1.0,0.965545
0.999997,0.773019,1.0,0.965553
0.999997,0.772949,1.0,0.96553
0.999997,0.772943,1.0,0.965531
0.999998,0.772958,1.0,0.965488
0.999998,0.772954,1.0,0.965511
0.999998,0.773081,1.0,0.965543
0.999998,0.772992,1.0,0.965533
0.999998,0.773034,1.0,0.965518
0.999998,0.773029,1.0,0.965497
0.999998,0.773123,1.0,0.965514
0.999998,0.773098,1.0,0.965525
0.999998,0.773229,1.0,0.965553
0.999998,0.773146,1.0,0.965552
0.999998,0.772874,1.0,0.965533
0.999998,0.772776,1.0,0.96552
0.999998,0.772514,1.0,0.96545
0.999998,0.77264,1.0,0.965468
0.999998,0.772616,1.0,0.965461
0.999998,0.772547,1.0,0.965426
0.999998,0.772654,1.0,0.96544
0.999998,0.772459,1.0,0.965406
0.999998,0.772344,1.0,0.965402
0.999998,0.772103,1.0,0.965401
0.999998,0.772164,1.0,0.965385
0.999998,0.772373,1.0,0.965418
0.999998,0.772359,1.0,0.965415
0.999998,0.77245,1.0,0.965457
0.999998,0.772499,1.0,0.965465
0.999998,0.772367,1.0,0.965473
0.999998,0.77229,1.0,0.965422
0.999998,0.77241,1.0,0.965421
0.999998,0.77235,1.0,0.965389
0.999998,0.772512,1.0,0.965392
0.999998,0.772462,1.0,0.965354
0.999998,0.772539,1.0,0.965359
0.999998,0.772763,1.0,0.965358
0.999998,0.772802,1.0,0.965381
0.999998,0.772965,1.0,0.965415
0.999998,0.773068,1.0,0.965464
0.999998,0.773071,1.0,0.965471
0.999998,0.772906,1.0,0.965444
0.999998,0.77318,1.0,0.965456
0.999999,0.773126,1.0,0.965431
0.999999,0.773021,1.0,0.965429
0.999999,0.773033,1.0,0.965416
0.999999,0.773093,1.0,0.965398
0.999999,0.773168,1.0,0.965408
0.999999,0.773195,1.0,0.965414
0.999999,0.773396,1.0,0.965446
0.999999,0.77339,1.0,0.9654
0.999999,0.773398,1.0,0.965405
0.999999,0.773483,1.0,0.96541
0.999999,0.773512,1.0,0.96535
0.999999,0.773471,1.0,0.965344
0.999999,0.773459,1.0,0.965326
0.999999,0.773358,1.0,0.965289
0.999999,0.773431,1.0,0.965302
0.999999,0.773345,1.0,0.965277
0.999999,0.77335,1.0,0.965292
0.999999,0.773446,1.0,0.965281
0.999999,0.773601,1.0,0.965284
0.999999,0.773609,1.0,0.965312
0.999999,0.773655,1.0,0.965287
0.999999,0.773717,1.0,0.965258
0.999999,0.773837,1.0,0.965278
0.999999,0.773882,1.0,0.965293
0.999999,0.773885,1.0,0.965289
0.999999,0.773863,1.0,0.965303
